origin_iso3,dest_iso3,year,weight,origin_in_degree_centrality,origin_out_degree_centrality,origin_in_strength,origin_out_strength,origin_betweenness_centrality,origin_pagerank,origin_country_name,origin_continent,origin_un_region,origin_income_group,origin_louvain_community,origin_leiden_community,origin_gn_community,origin_dominant_region,origin_community_label,origin_boundary_score,origin_is_boundary_node,origin_gdp_per_capita,origin_population,origin_unemployment,origin_conflict_intensity,origin_education_index,origin_climate_vulnerability,origin_visa_openness_index,dest_in_degree_centrality,dest_out_degree_centrality,dest_in_strength,dest_out_strength,dest_betweenness_centrality,dest_pagerank,dest_country_name,dest_continent,dest_un_region,dest_income_group,dest_louvain_community,dest_leiden_community,dest_gn_community,dest_dominant_region,dest_community_label,dest_boundary_score,dest_is_boundary_node,dest_gdp_per_capita,dest_population,dest_unemployment,dest_conflict_intensity,dest_education_index,dest_climate_vulnerability,dest_visa_openness_index,log_weight,same_continent,same_income_group,same_community
TZA,KEN,1990,30682.0,0.1163793103448275,0.146551724137931,288452.0,92002.0,0.0359334415584415,0.0037098876367544,Tanzania,Africa,Sub-Saharan Africa,Lower middle income,1,0,101,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,1.0,True,243.611557006836,26110207.0,3.6,0.0,3.329101206,0.557,29.5,0.0517241379310344,0.168103448275862,92201.0,117898.0,0.0324770488132557,0.0028231933981863,Kenya,Africa,Sub-Saharan Africa,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,1.0,True,374.458992895562,22892651.0,2.78,0.0,3.840729596,0.5368,33.1,10.33146403427305,1,1,1
GIN,SLE,1990,30371.0,0.1336206896551724,0.146551724137931,201249.0,140070.0,0.0112604493207941,0.002906576522818,Guinea,Africa,Sub-Saharan Africa,Low income,6,4,15,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,604.304422702532,6434374.0,4.56,0.0,1.313318515,0.5482,26.6,0.1163793103448275,0.0991379310344827,98776.0,21341.0,0.0001521682340647,0.0022399897089052,Sierra Leone,Africa,Sub-Saharan Africa,Low income,6,4,96,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,154.794072467618,4196828.0,4.135,0.0,1.902686429,0.5988,33.8,10.321276410333125,1,1,1
JOR,PSE,1990,30251.0,0.0301724137931034,0.1637931034482758,464492.0,121565.0,0.0042389722346618,0.0074407864099502,Jordan,Asia,Western Asia,Upper middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,1148.59005469899,3621908.0,21.439,0.0,5.005190277,0.4212,15.1,0.0603448275862068,0.168103448275862,144433.0,822783.0,0.0813665285863561,0.0145671344471788,Palestine,Asia,Western Asia,Lower middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,1326.56285737146,1978248.0,10.666,0.0,7.631455183,,15.0,10.31731757697592,1,0,1
FRA,PRT,1990,30176.0,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,0.5172413793103449,0.2672413793103448,223581.0,751598.0,0.0291510859829825,0.0053498995097174,Portugal,Europe,Southern Europe,High income,0,1,12,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,1.0,True,7884.61798756332,9983218.0,3.919,0.0,5.270990553,0.3691,88.6,10.314835323802448,1,1,1
SDN,ETH,1990,30012.0,0.0560344827586206,0.1594827586206896,690339.0,175906.0,0.0364551612180922,0.0052809076891364,Sudan,Africa,Sub-Saharan Africa,Low income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,1257.1875,22021481.0,15.619,4335.0,1.5,0.6256,15.0,0.0301724137931034,0.1896551724137931,436282.0,818613.0,0.0284119831318107,0.0032412210268052,Ethiopia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,262.108971053707,47609755.0,3.284,49698.0,1.484763579,0.5992,15.0,10.309385900115851,1,1,1
ERI,ETH,1990,29808.0,0.0905172413793103,0.0948275862068965,5107.0,74806.0,0.0,0.0006790777093638,Eritrea,Africa,Sub-Saharan Africa,Low income,1,0,34,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,285.402184008331,2032737.0,5.129,0.0,4.710979562,0.5974,15.0,0.0301724137931034,0.1896551724137931,436282.0,818613.0,0.0284119831318107,0.0032412210268052,Ethiopia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,262.108971053707,47609755.0,3.284,49698.0,1.484763579,0.5992,15.0,10.302565640319441,1,1,0
SGP,MYS,1990,29741.0,0.043103448275862,0.168103448275862,377769.0,84171.0,0.0084562061501716,0.0035655165775147,Singapore,Asia,South-Eastern Asia,High income,4,3,94,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,11861.7561591366,3047132.0,2.18,0.0,6.363349915,0.3897,87.8,0.0603448275862068,0.1939655172413793,330980.0,347018.0,0.0050650283624421,0.0030885113994904,Malaysia,Asia,South-Eastern Asia,Upper middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,2468.69080320116,17833171.0,3.7,0.0,6.145886365,0.4029,86.4,10.300315467248629,1,0,1
PRT,VEN,1990,29714.0,0.5172413793103449,0.2672413793103448,223581.0,751598.0,0.0291510859829825,0.0053498995097174,Portugal,Europe,Southern Europe,High income,0,1,12,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,1.0,True,7884.61798756332,9983218.0,3.919,0.0,5.270990553,0.3691,88.6,0.4870689655172414,0.2155172413793103,507371.0,112495.0,0.0610412001791312,0.0077302583190209,Venezuela,Americas,Latin America,Lower middle income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.7142857142857143,True,2451.5523114567,19827010.0,9.45,0.0,5.338530064,0.3832,66.2,10.299407247800762,0,0,1
TUR,CHE,1990,29695.0,0.1896551724137931,0.3189655172413793,561682.0,845437.0,0.0097822436184505,0.00576314108593,Turkey,Asia,Western Asia,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.8571428571428571,True,2689.52621921233,56015628.0,8.21,526.0,4.455356985,0.4232,37.4,0.1939655172413793,0.3146551724137931,614022.0,208222.0,0.0043041871921182,0.009757074676746,Switzerland,Europe,Western Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,40170.8696758305,6715519.0,1.818,0.0,10.53357283,0.2943,91.4,10.298767635585927,0,0,1
HKG,AUS,1990,29579.0,0.125,0.1163793103448275,965196.0,261448.0,0.009695290341842,0.005474919726989,Hong Kong,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,13485.6314525052,5704500.0,1.8,0.0,8.675597279,,79.2,0.8318965517241379,0.3922413793103448,1869330.0,129528.0,0.1000832213763248,0.0489409425328164,Australia,Oceania,Australia/NZ,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,18273.561526468,17065128.0,9.586,0.0,11.22770758,0.325,86.4,10.294853736264791,0,1,0
MWI,ZWE,1990,29478.0,0.0517241379310344,0.0646551724137931,562937.0,52855.0,0.0,0.0022349414532703,Malawi,Africa,Sub-Saharan Africa,Low income,1,0,86,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,1.0,True,286.730598968269,9545852.0,4.9,0.0,2.277381717,0.6109,34.6,0.0258620689655172,0.125,265830.0,107017.0,0.0553674988804299,0.0031478995585909,Zimbabwe,Africa,Sub-Saharan Africa,Low income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,1.0,True,866.928868406131,10137281.0,4.793,0.0,5.021989402,0.4999,29.5,10.291433424425355,1,1,1
RUS,AZE,1990,29253.0,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,0.0818965517241379,0.1293103448275862,190370.0,688434.0,0.0,0.0011472338256646,Azerbaijan,Asia,Western Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1238.27189274842,7175200.0,0.9,0.0,9.921096274,0.4462,20.2,10.283771595447034,0,1,1
EGY,USA,1990,29008.0,0.3017241379310345,0.2801724137931034,54570.0,458550.0,0.0188905993431855,0.0025940347325418,Egypt,Africa,Northern Africa,Lower middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,735.982935028025,58396618.0,9.38,0.0,5.305645579,0.4503,15.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,10.275361405649203,0,0,0
TUR,USA,1990,28876.0,0.1896551724137931,0.3189655172413793,561682.0,845437.0,0.0097822436184505,0.00576314108593,Turkey,Asia,Western Asia,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.8571428571428571,True,2689.52621921233,56015628.0,8.21,526.0,4.455356985,0.4232,37.4,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,10.270800709494713,0,0,0
GBR,CHI,1990,28876.0,0.1379310344827586,0.5905172413793104,1507261.0,2017950.0,0.3448784333482609,0.0393794016492256,United Kingdom,Europe,Northern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,19095.4669984608,57247586.0,8.55,44.0,9.635440148,0.2742,92.2,0.0172413793103448,0.0129310344827586,31989.0,143.0,0.0,0.0011540981129893,Channel Islands,Europe,Northern Europe,High income,1,0,107,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,43479.1940767689,143087.0,5.679,0.0,,,,10.270800709494713,1,1,1
CHN,PHL,1990,28828.0,0.418103448275862,0.5862068965517241,187067.0,1890424.0,0.0924530713539334,0.0056111021276406,China,Asia,Eastern Asia,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,318.50335359039,1135185000.0,2.37,0.0,4.143789768,0.4157,15.0,0.0387931034482758,0.3620689655172414,43217.0,1229596.0,0.012782131661442,0.0019116202823282,Philippines,Asia,South-Eastern Asia,Lower middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,803.572588255813,62854666.0,3.727,1316.0,7.178850174,0.5037,23.8,10.269137103939993,1,0,0
SEN,FRA,1990,28637.0,0.0905172413793103,0.2068965517241379,112018.0,132929.0,0.0670409762651142,0.0047960609298625,Senegal,Africa,Sub-Saharan Africa,Lower middle income,6,4,43,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,0.8571428571428571,True,957.314337438177,7720523.0,2.861,58.0,1.997784188,0.5501,26.6,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,10.262489786233951,0,0,0
SLV,CRI,1990,28459.0,0.2025862068965517,0.146551724137931,25030.0,491101.0,0.0170863188535602,0.0016598322198646,El Salvador,Americas,Latin America,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,892.18271519703,5399726.0,7.53,849.0,3.729339234,0.4539,58.3,0.6206896551724138,0.1293103448275862,103029.0,12558.0,0.0049345984475294,0.0025050122013569,Costa Rica,Americas,Latin America,Upper middle income,1,0,38,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,1829.6687089559,3121706.0,5.37,0.0,6.246158944,0.4588,68.4,10.256254871643844,1,0,1
USA,ITA,1990,28341.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,0.6120689655172413,0.4353448275862069,857580.0,1593226.0,0.0834316689058068,0.0270430218911128,Italy,Europe,Southern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,20873.7834092719,56719240.0,10.097,0.0,7.439056506,0.3439,92.2,10.252100082384816,0,1,1
SDN,UGA,1990,28315.0,0.0560344827586206,0.1594827586206896,690339.0,175906.0,0.0364551612180922,0.0052809076891364,Sudan,Africa,Sub-Saharan Africa,Low income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,1257.1875,22021481.0,15.619,4335.0,1.5,0.6256,15.0,0.0474137931034482,0.1163793103448275,242906.0,122324.0,0.0460634982833258,0.0036200950655131,Uganda,Africa,Sub-Saharan Africa,Low income,4,0,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,244.987168126806,17569897.0,3.448,621.0,3.175858623,0.5736,28.1,10.25118229489408,1,1,1
THA,MYS,1990,28124.0,0.0474137931034482,0.2586206896551724,95921.0,168903.0,0.0128908232572025,0.0009974606127722,Thailand,Asia,South-Eastern Asia,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,1559.11209344755,54738329.0,2.63,0.0,4.507717011,0.4427,20.9,0.0603448275862068,0.1939655172413793,330980.0,347018.0,0.0050650283624421,0.0030885113994904,Malaysia,Asia,South-Eastern Asia,Upper middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,2468.69080320116,17833171.0,3.7,0.0,6.145886365,0.4029,86.4,10.244414139506722,1,1,0
IND,OMN,1990,28095.0,0.1637931034482758,0.5043103448275862,3425966.0,2570867.0,0.1087785490371697,0.0159489196212209,India,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,371.085936203765,864972221.0,7.641,2396.0,2.78157628,0.5537,18.0,0.043103448275862,0.0603448275862068,83422.0,5366.0,0.0,0.0010859622865525,Oman,Asia,Western Asia,High income,2,6,90,South Asia,Cluster 2: South Asia,0.8571428571428571,True,7545.70305230441,1763954.0,4.056,0.0,5.425632031,0.4449,25.9,10.243382496434844,1,0,1
KHM,FRA,1990,28002.0,0.1120689655172413,0.1034482758620689,16648.0,133391.0,0.0085866360650843,0.0007067165809396,Cambodia,Asia,South-Eastern Asia,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,190.181470036159,7374752.0,0.768,274.0,2.814247517,0.5246,15.0,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,10.240066926275098,0,0,0
CHN,TWN,1990,27781.0,0.418103448275862,0.5862068965517241,187067.0,1890424.0,0.0924530713539334,0.0056111021276406,China,Asia,Eastern Asia,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,318.50335359039,1135185000.0,2.37,0.0,4.143789768,0.4157,15.0,0.0991379310344827,0.0689655172413793,43825.0,193368.0,0.0,0.00130994609097,Taiwan,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,,,,,,,,10.232143607957335,1,0,1
ESP,BRA,1990,27678.0,0.1767241379310344,0.3534482758620689,395387.0,708742.0,0.0835620988207195,0.0104688014150039,Spain,Europe,Southern Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,13795.0159385128,38867322.0,15.929,0.0,5.879199312,0.3114,91.4,0.4267241379310345,0.3232758620689655,362802.0,230327.0,0.0233904314076727,0.0065904326466613,Brazil,Americas,Latin America,Upper middle income,1,1,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,2581.14187449078,149143223.0,6.887,0.0,3.685384501,0.4153,71.3,10.228429281911374,0,0,0
MAC,HKG,1990,27648.0,0.021551724137931,0.043103448275862,102199.0,35286.0,0.0,0.0009951232140006,Macao,Asia,Eastern Asia,High income,1,0,79,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,9692.43538809962,334950.0,3.01,0.0,,,51.1,0.125,0.1163793103448275,965196.0,261448.0,0.009695290341842,0.005474919726989,Hong Kong,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,13485.6314525052,5704500.0,1.8,0.0,8.675597279,,79.2,10.227344839931181,1,1,1
TZA,UGA,1990,27334.0,0.1163793103448275,0.146551724137931,288452.0,92002.0,0.0359334415584415,0.0037098876367544,Tanzania,Africa,Sub-Saharan Africa,Lower middle income,1,0,101,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,1.0,True,243.611557006836,26110207.0,3.6,0.0,3.329101206,0.557,29.5,0.0474137931034482,0.1163793103448275,242906.0,122324.0,0.0460634982833258,0.0036200950655131,Uganda,Africa,Sub-Saharan Africa,Low income,4,0,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,244.987168126806,17569897.0,3.448,621.0,3.175858623,0.5736,28.1,10.2159232113291,1,0,0
LAO,BGD,1990,27012.0,0.0258620689655172,0.0905172413793103,10732.0,153712.0,0.0,0.0006674574106964,Laos,Asia,South-Eastern Asia,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,200.7349054896,4311955.0,2.497,249.0,3.365593212,0.5485,15.0,0.0732758620689655,0.2241379310344827,356914.0,2095726.0,0.0617585647111509,0.0039086936499799,Bangladesh,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,283.053737055234,111633717.0,2.2,45.0,3.294752292,0.5872,20.2,10.204073510592933,1,1,0
PHL,KWT,1990,26996.0,0.0387931034482758,0.3620689655172414,43217.0,1229596.0,0.012782131661442,0.0019116202823282,Philippines,Asia,South-Eastern Asia,Lower middle income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,803.572588255813,62854666.0,3.727,1316.0,7.178850174,0.5037,23.8,0.1379310344827586,0.1163793103448275,395460.0,28090.0,0.0,0.004067133021689,Kuwait,Asia,Western Asia,High income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,10937.5415268808,1684819.0,0.884,1058.0,5.641944529,0.396,28.1,10.203481027702058,1,0,1
ARG,ESP,1990,26938.0,0.3103448275862069,0.2586206896551724,852762.0,205649.0,0.0382159650694133,0.0148446749234668,Argentina,Americas,Latin America,Upper middle income,0,1,29,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,4315.33403111588,32755901.0,5.44,0.0,8.126089428,0.4022,72.7,0.1767241379310344,0.3534482758620689,395387.0,708742.0,0.0835620988207195,0.0104688014150039,Spain,Europe,Southern Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,13795.0159385128,38867322.0,15.929,0.0,5.879199312,0.3114,91.4,10.201330329750538,0,0,1
HUN,CAN,1990,26938.0,0.521551724137931,0.2112068965517241,185218.0,166046.0,0.0,0.0017219316410209,Hungary,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,3323.53967237633,10373988.0,8.5,0.0,9.479980469,0.3691,72.7,0.5517241379310345,0.4827586206896551,2160237.0,631436.0,0.0275424503657262,0.0482745571360445,Canada,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21525.8611387148,27691138.0,10.316,0.0,10.74998669,0.2881,90.0,10.201330329750538,0,1,0
ALB,ITA,1990,26762.0,0.0258620689655172,0.1508620689655172,31240.0,78750.0,0.0042389722346618,0.0014013868222455,Albania,Europe,Eastern Europe,Upper middle income,3,2,28,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,617.230435515505,3286542.0,10.304,0.0,7.354632085,0.4467,15.0,0.6120689655172413,0.4353448275862069,857580.0,1593226.0,0.0834316689058068,0.0270430218911128,Italy,Europe,Southern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,20873.7834092719,56719240.0,10.097,0.0,7.439056506,0.3439,92.2,10.194775615581893,1,0,0
SRB,AUS,1990,26547.0,0.168103448275862,0.1422413793103448,554815.0,187152.0,0.0171515338110165,0.0039090435853063,Serbia,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,2349.40645150289,7897937.0,13.371,0.0,6.295356316,0.4204,23.0,0.8318965517241379,0.3922413793103448,1869330.0,129528.0,0.1000832213763248,0.0489409425328164,Australia,Oceania,Australia/NZ,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,18273.561526468,17065128.0,9.586,0.0,11.22770758,0.325,86.4,10.186709694265815,0,0,1
