iso3,year,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability
UZB,1995,582.54213674034,22917589.0,7.8,1.0,,0.367418297635995
UZB,2000,555.149231099186,24787054.0,12.301,1.0,10.0474884,0.362289872880996
UZB,2005,542.835808692209,26356975.0,7.092,0.0,10.50075322,0.367805942923728
UZB,2010,1753.20730243278,28385506.0,5.36,1.0,10.97446584,0.354044950989855
UZB,2015,2803.19018021751,30749346.0,5.15,0.0,11.35682964,0.353469592143548
UZB,2020,1978.28051860763,33586372.0,5.293,0.0,11.8894949,0.356543026752724
UZB,2025,,,4.622,0.0,,
VCT,1990,2149.73944358984,111812.0,,0.0,,
VCT,1995,2795.36305613955,113047.0,20.005,0.0,,0.464483392932928
VCT,2000,3768.95536604022,113545.0,20.8,0.0,8.738285548,0.452099557782978
VCT,2005,5157.39373878102,112450.0,19.461,0.0,9.312765199,0.447029118686421
VCT,2010,6551.96835992405,109959.0,19.924,0.0,9.92501277,0.454033438886634
VCT,2015,7353.73556054184,106960.0,19.135,0.0,10.57247323,0.430432936370788
VCT,2020,8351.20324040982,103526.0,20.635,0.0,10.99625387,0.438132340635135
VCT,2025,,,18.003,0.0,,
VEN,1990,2451.5523114567,19827010.0,,0.0,5.338530064,
VEN,1995,3486.98350635919,22193821.0,10.24,0.0,6.578029893,0.37929954074482
VEN,2000,4776.2816763938,24526708.0,13.99,0.0,7.817529722,0.37538534515215
VEN,2005,5432.4854184654,26785804.0,10.663,0.0,7.622557831,0.374290908243296
VEN,2010,13646.3046622664,28813101.0,7.112,0.0,8.687755108,0.373576534641939
VEN,2015,4103.1384987005,30573972.0,6.139,0.0,9.641010284,0.373102070786943
VEN,2020,1506.0436210041,28444077.0,7.53,0.0,9.628154421,0.374505975813082
VEN,2025,,,5.307,0.0,,
VGB,1990,,15704.0,,0.0,,
VGB,1995,,17840.0,,0.0,,
VGB,2000,,20241.0,,0.0,,
VGB,2005,,23665.0,,0.0,,
VGB,2010,,27675.0,,0.0,,
VGB,2015,,34498.0,,0.0,,
VGB,2020,,37135.0,,0.0,,
VIR,1990,,103963.0,,0.0,,
VIR,1995,,107818.0,10.611,0.0,,
VIR,2000,,108642.0,9.834,0.0,,
VIR,2005,40828.7460927775,108453.0,10.228,0.0,,
VIR,2010,39905.1284180994,108357.0,11.059,0.0,,
VIR,2015,34007.3529411765,107712.0,11.649,0.0,,
VIR,2020,39787.3741650202,106290.0,14.366,0.0,,
VIR,2025,,,11.443,0.0,,
VNM,1990,98.7983370311401,65504552.0,,0.0,4.101410613,
VNM,1995,287.802661028593,72049940.0,1.955,0.0,4.78844894,0.517533064751055
VNM,2000,404.029784055118,77154011.0,2.26,0.0,5.642042011,0.505260075756312
VNM,2005,710.746759994861,81088313.0,2.078,0.0,6.703828515,0.494486885523639
VNM,2010,1683.16182443979,87455152.0,1.114,0.0,7.62746501,0.476370641029745
VNM,2015,2577.56885340113,92823254.0,1.848,0.0,8.040140152,0.467266633111145
VNM,2020,3534.03953482647,98079191.0,2.103,0.0,8.455348794,0.476911223787016
VNM,2025,,,1.523,0.0,,
VUT,1990,1140.59020311724,148063.0,,0.0,,
VUT,1995,1491.78967004617,167137.0,8.134,0.0,,0.609848974094159
VUT,2000,1460.23817692229,186281.0,8.266,0.0,,0.602533812786826
VUT,2005,1873.99142640619,210760.0,8.121,0.0,5.575515217,0.594770353477192
VUT,2010,2815.18828985779,238248.0,4.681,0.0,6.052020819,0.600381924016249
VUT,2015,2854.89412272653,266101.0,5.168,0.0,6.5640916,0.596411373982685
VUT,2020,3042.98711598286,298858.0,4.046,0.0,7.183209727,0.551030620181952
VUT,2025,,,5.073,0.0,,
WLD,1990,4325.66214326506,5299246757.0,,0.0,,
WLD,1995,5446.76886240778,5736505517.0,5.91942696026279,0.0,,
WLD,2000,5501.26421816454,6161884811.0,6.11126625149596,0.0,,
WLD,2005,7284.31331023763,6575841506.0,6.22389912094209,0.0,,
WLD,2010,9542.72886249208,7001266876.0,6.28092769649237,0.0,,
WLD,2015,10161.9445773234,7441677465.0,5.99825160171964,0.0,,
WLD,2020,10937.6846205191,7854748424.0,6.58731449706782,0.0,,
WLD,2025,,,4.79097241077406,0.0,,
WSM,1990,743.994213008355,169042.0,,0.0,10.12533396,
WSM,1995,1288.10473321401,174571.0,3.244,0.0,10.47841404,0.498375768156731
WSM,2000,1424.75240002471,181685.0,4.733,0.0,10.84380636,0.496252729195231
WSM,2005,2550.04221437511,186978.0,5.212,0.0,11.22298775,0.507556435515833
WSM,2010,3524.2479246203,193023.0,5.621,0.0,11.60372267,0.498937980057668
WSM,2015,4084.36083819933,201782.0,8.901,0.0,11.5408349,0.502501941122815
WSM,2020,4099.59660548583,211944.0,7.467,0.0,11.36735585,0.488683518957759
WSM,2025,,,4.996,0.0,,
XKX,1990,,1973790.0,,0.0,,
XKX,1995,,2137514.0,,0.0,,
XKX,2000,,1802493.0,,0.0,,
XKX,2005,,1818354.0,,0.0,,
XKX,2010,2987.54519574464,1788743.0,,0.0,,
XKX,2015,3520.62850699375,1788274.0,,0.0,,
XKX,2020,4310.88963754863,1790151.0,,0.0,,
YEM,1990,910.422465960748,13887862.0,,0.0,0.29,
YEM,1995,764.414656090937,16740058.0,8.988,0.0,0.65,0.539629884702142
YEM,2000,493.235182634814,19624141.0,11.557,0.0,1.2,0.53080920766452
YEM,2005,734.159908450927,22790085.0,12.213,0.0,1.86,0.522187020457706
YEM,2010,1155.20305261418,26754387.0,12.777,1.0,2.6,0.515790305996504
YEM,2015,1362.1738120601,31159379.0,17.9,2.0,2.705099864,0.52805840529864
YEM,2020,,36134863.0,17.963,2.0,2.776825958,0.528346463425989
YEM,2025,,,17.322,0.0,,
ZAF,1990,3093.48920352334,40746268.0,,0.0,6.514614789,
ZAF,1995,3855.6340871567,44541554.0,22.705,0.0,8.251176204,0.420095080940072
ZAF,2000,3217.84693448467,47159719.0,22.788,0.0,7.257421406,0.409909039633348
ZAF,2005,5836.87663325127,49490033.0,22.472,0.0,8.899390221,0.411870793335461
ZAF,2010,7973.47195771517,52344051.0,24.683,0.0,9.669320107,0.406422016520693
ZAF,2015,6112.27382485974,56723537.0,25.149,0.0,10.23357964,0.398014539067049
ZAF,2020,5580.60383075189,60562381.0,29.217,0.0,10.55465984,0.396480621339519
ZAF,2025,,,32.391,0.0,,
ZMB,1990,422.336298804219,7786169.0,,2.0,4.481160164,
ZMB,1995,433.312782642118,8785763.0,16.834,1.0,4.936194028,0.49604387411646
ZMB,2000,359.429500988221,10017631.0,12.93,0.0,5.391227892,0.498704007347142
ZMB,2005,710.982068171696,11718819.0,15.9,0.0,5.846261757,0.506803596307428
ZMB,2010,1451.10616017155,13965594.0,13.19,2.0,6.301295621,0.505610460469804
ZMB,2015,1295.87788680068,16399089.0,5.951,2.0,6.756329485,0.497209141369562
ZMB,2020,951.644316655957,19059395.0,6.032,2.0,7.284893177,0.488454398332421
ZMB,2025,,,5.918,0.0,,
ZWE,1990,866.928868406131,10137281.0,,0.0,5.021989402,
ZWE,1995,648.315259628165,10974599.0,5.566,0.0,5.777930927,0.508058762198396
ZWE,2000,562.833757496076,11892055.0,5.685,0.0,6.546715927,0.516222435377288
ZWE,2005,461.271387547912,12483432.0,4.632,0.0,7.158780956,0.523748547646841
ZWE,2010,902.010759067388,13356548.0,5.469,0.0,7.666366005,0.518763969698638
ZWE,2015,1387.12632595026,14399013.0,5.399,0.0,8.38904953,0.516161147136235
ZWE,2020,2059.67445384499,15526888.0,8.617,0.0,8.807762621,0.507918458404159
ZWE,2025,,,9.293,0.0,,
ZZA.VHHD,1990,,,,0.0,9.675991193,
ZZA.VHHD,1995,,,,0.0,10.21900804,
ZZA.VHHD,2000,,,,0.0,10.75312066,
ZZA.VHHD,2005,,,,0.0,11.21946031,
ZZA.VHHD,2010,,,,0.0,11.60924744,
ZZA.VHHD,2015,,,,0.0,11.89286228,
ZZA.VHHD,2020,,,,0.0,12.27738546,
ZZB.HHD,1990,,,,0.0,4.661816101,
ZZB.HHD,1995,,,,0.0,5.537737079,
ZZB.HHD,2000,,,,0.0,6.369147269,
ZZB.HHD,2005,,,,0.0,6.958212023,
ZZB.HHD,2010,,,,0.0,7.387482829,
ZZB.HHD,2015,,,,0.0,7.977273409,
ZZB.HHD,2020,,,,0.0,8.617027668,
ZZC.MHD,1990,,,,0.0,2.971559145,
ZZC.MHD,1995,,,,0.0,3.503341469,
ZZC.MHD,2000,,,,0.0,4.25281633,
ZZC.MHD,2005,,,,0.0,4.652637551,
ZZC.MHD,2010,,,,0.0,5.18226924,
ZZC.MHD,2015,,,,0.0,5.818876854,
ZZC.MHD,2020,,,,0.0,6.626016298,
ZZD.LHD,1990,,,,0.0,2.262641924,
ZZD.LHD,1995,,,,0.0,2.745857644,
ZZD.LHD,2000,,,,0.0,2.932190016,
ZZD.LHD,2005,,,,0.0,3.828959477,
ZZD.LHD,2010,,,,0.0,4.14380425,
ZZD.LHD,2015,,,,0.0,4.585321975,
ZZD.LHD,2020,,,,0.0,4.68837459,
ZZE.AS,1990,,,,0.0,3.919923028,
ZZE.AS,1995,,,,0.0,4.689825957,
ZZE.AS,2000,,,,0.0,5.268994702,
ZZE.AS,2005,,,,0.0,5.875913431,
ZZE.AS,2010,,,,0.0,6.609254525,
ZZE.AS,2015,,,,0.0,7.291898955,
ZZE.AS,2020,,,,0.0,7.944512294,
ZZF.EAP,1990,,,,0.0,4.133242839,
ZZF.EAP,1995,,,,0.0,5.020322224,
ZZF.EAP,2000,,,,0.0,5.916262077,
ZZF.EAP,2005,,,,0.0,6.49906935,
ZZF.EAP,2010,,,,0.0,6.915829705,
ZZF.EAP,2015,,,,0.0,7.533697149,
ZZF.EAP,2020,,,,0.0,8.214982495,
ZZG.ECA,1990,,,,0.0,7.409740363,
ZZG.ECA,1995,,,,0.0,8.214373283,
ZZG.ECA,2000,,,,0.0,8.877982906,
ZZG.ECA,2005,,,,0.0,9.337554512,
ZZG.ECA,2010,,,,0.0,9.858087169,
ZZG.ECA,2015,,,,0.0,10.22711599,
ZZG.ECA,2020,,,,0.0,10.62655306,
ZZH.LAC,1990,,,,0.0,5.493441822,
ZZH.LAC,1995,,,,0.0,6.027008355,
ZZH.LAC,2000,,,,0.0,6.598353516,
ZZH.LAC,2005,,,,0.0,7.22837676,
ZZH.LAC,2010,,,,0.0,7.793156956,
ZZH.LAC,2015,,,,0.0,8.357199153,
ZZH.LAC,2020,,,,0.0,8.96917555,
ZZI.SA,1990,,,,0.0,2.977440599,
ZZI.SA,1995,,,,0.0,3.523772186,
ZZI.SA,2000,,,,0.0,4.312758306,
ZZI.SA,2005,,,,0.0,4.811030356,
ZZI.SA,2010,,,,0.0,5.276762014,
ZZI.SA,2015,,,,0.0,5.898464383,
ZZI.SA,2020,,,,0.0,6.58280513,
ZZJ.SSA,1990,,,,0.0,3.634380042,
ZZJ.SSA,1995,,,,0.0,4.408480761,
ZZJ.SSA,2000,,,,0.0,4.037279793,
ZZJ.SSA,2005,,,,0.0,4.620294007,
ZZJ.SSA,2010,,,,0.0,5.063580453,
ZZJ.SSA,2015,,,,0.0,5.527202132,
ZZJ.SSA,2020,,,,0.0,5.886778705,
ZZK.WORLD,1990,,,,0.0,5.88049316,
ZZK.WORLD,1995,,,,0.0,6.472184252,
ZZK.WORLD,2000,,,,0.0,7.021333553,
ZZK.WORLD,2005,,,,0.0,7.415288886,
ZZK.WORLD,2010,,,,0.0,7.769561223,
ZZK.WORLD,2015,,,,0.0,8.199370703,
ZZK.WORLD,2020,,,,0.0,8.686373862,
